"filename", "language", "JavaScript", "JSON", "TypeScript", "JSON with Comments", "HTML", "TypeScript JSX", "PostCSS", "Markdown", "comment", "blank", "total"
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\ex\PrevisualizacionEjemplos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 6, 6, 43
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\ex\PrevisualizacionReutilizables.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 2, 1, 60
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\ex\UserList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 274, 0, 0, 5, 28, 307
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 1, 4, 53
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericCheckbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 70, 0, 0, 17, 9, 96
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericDate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 2, 5, 58
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericExclusiveCheckboxGroup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 14, 13, 123
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 4, 4, 111
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericLink.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 6, 25
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericLocalidadesSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 110, 0, 0, 22, 12, 144
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 148, 0, 0, 82, 23, 253
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericSelectSearch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 300, 0, 0, 22, 24, 346
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericSelectState.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 134, 0, 0, 23, 17, 174
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericTextArea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 50
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\Controls\GenericTextInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 5, 51
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\GenericForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 4, 33
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\GenericRowForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 6
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\GenericSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 15, 0, 0, 0, 2, 17
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\formsButtons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 1, 2, 30
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\form\utils\formError.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 12, 6, 31
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\layout\Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\layout\Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 2, 4, 26
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\layout\MenuList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 2, 6, 99
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\layout\SideBar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 121, 0, 0, 18, 13, 152
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\FormularioEquipo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 139, 0, 0, 6, 10, 155
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\InformacionEquipo\CrudComponentes\ComponentesCrud.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 14, 6, 119
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\InformacionEquipo\CrudComponentes\models\componenteEstado.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\InformacionEquipo\CrudComponentes\services\componentesEstado.ts", "TypeScript", 0, 0, 69, 0, 0, 0, 0, 0, 10, 8, 87
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\InformacionEquipo\FormComponente.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 62, 0, 0, 1, 4, 67
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\InformacionEquipo\InformacionEquipo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 143, 0, 0, 8, 6, 157
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Equipo\services\activoApi.ts", "TypeScript", 0, 0, 126, 0, 0, 0, 0, 0, 2, 8, 136
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\InformacionGeneral\InformacionGeneral.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 3, 5, 107
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\InformacionGeneral\adapters\informacionGeneral.ts", "TypeScript", 0, 0, 19, 0, 0, 0, 0, 0, 2, 4, 25
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\InformacionGeneral\models\informacionGeneralOrden.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\InformacionGeneral\services\informacionGeneralServices.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 2, 2, 11
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Inspeccion\InspeccionForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 7, 6, 45
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Inspeccion\services\inspeccion.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\MantenimientoIngreso.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 162, 0, 0, 6, 14, 182
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Mantenimiento\MantenimientoForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 123, 0, 0, 9, 9, 141
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Mantenimiento\models\mantenimiento.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Mantenimiento\services\mantenimiento.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 1, 3, 31
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Orden\Orden.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 193, 0, 0, 4, 21, 218
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Orden\adapters\orden.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 1, 2, 15
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Orden\models\orden.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 0, 0, 2, 5, 23
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\mantenimiento\Orden\services\ordenApi.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 0, 1, 4, 51
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\ProcesarMantenimiento.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 0, 5, 52
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\Aprobacion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 57, 0, 0, 3, 7, 67
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\ComponentesTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 41, 0, 0, 0, 4, 45
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\Cotizacion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 102, 0, 0, 1, 10, 113
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\Diagnostico.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 31, 6, 104
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\Finalizacion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 1, 6, 106
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\InformacionGeneral.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 176, 0, 0, 0, 6, 182
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\components\tecnico\procesar\Reparacion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 3, 4, 98
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\constants\perfil.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\context\AuthProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 6, 16, 116
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\context\ModalContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 1, 12, 74
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\context\ThemContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 5, 8, 40
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\context\auth-context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 1, 4, 23
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useAuth.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 7, 0, 0, 1, 2, 10
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useCitas.ts", "TypeScript", 0, 0, 125, 0, 0, 0, 0, 0, 16, 18, 159
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useDebouncedCallback.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 5, 9, 50
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useLocalidades.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 3, 6, 39
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\hooks\useModalActions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 10, 7, 84
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 8, 0, 69, 2, 79
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\layouts\AuthLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\layouts\InternalLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 2, 6, 55
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\layouts\MainLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 47, 0, 0, 4, 9, 60
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 9, 5, 39
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Citas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 1, 3, 13
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\CrudCitas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 111, 0, 0, 4, 13, 128
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\adapter\cita.ts", "TypeScript", 0, 0, 123, 0, 0, 0, 0, 0, 38, 16, 177
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\adapter\orden.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 4, 4, 25
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\components\CitasFilters.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 138, 0, 0, 64, 15, 217
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\components\CrudCitasContainer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 320, 0, 0, 134, 41, 495
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\components\FormCitas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 110, 0, 0, 24, 7, 141
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\models\citaCrudModel.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\models\citaFiltersType.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\models\validationCitaCrud.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Citas\Crud\services\crudCitasApi.ts", "TypeScript", 0, 0, 70, 0, 0, 0, 0, 0, 25, 7, 102
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\CrudClientes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 29, 0, 0, 0, 7, 36
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudEmpresa\CrudEmpresa.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 208, 0, 0, 20, 12, 240
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudEmpresa\models\crudEmpresaModel.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 1, 1, 14
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudEmpresa\services\juridico.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 9, 5, 105
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudNatural\CrudNatural.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 223, 0, 0, 2, 16, 241
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudNatural\models\CrudNaturalModel.ts", "TypeScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\CrudNatural\services\natural.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 5, 86
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Clientes\Cruds\services\clienteService.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\CrudOrdenes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 123, 0, 0, 48, 11, 182
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\adapter\adapterFiltersOrdenesAdmin.ts", "TypeScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\adapter\adapterOrdenesAdmin.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 5, 39
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\components\FiltersOrdenes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 45, 7, 130
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\components\FormCrudOrdenesAdmin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 6
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\models\ordenData.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 19, 3, 36
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\models\ordenFilter.ts", "TypeScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\Crud\services\ordenes.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 2, 5, 64
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\Ordenes\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\generales\CatalogosCrud.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 138, 0, 0, 26, 14, 178
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\generales\components\CatalogoForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 2, 52
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\generales\models\catalogo.schema.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 1, 8, 34
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\generales\services\catalogos.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 0, 0, 14, 6, 76
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\CatalogoLocalidades.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 2, 27
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\ciudad\CiudadCrud.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 18, 14, 110
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\ciudad\adapters\ciudad.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\ciudad\models.ts\ciudad.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\ciudad\services\ciudadService.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\localidades.schema.ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 3, 8, 45
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\pais\PaisCrud.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 11, 9, 107
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\pais\components\PaisForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 2, 7, 60
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\pais\models\paises.schema.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 31
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\pais\models\paises.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 3, 4, 37
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\pais\services\paisApi.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 7, 6, 61
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\catalogo\localidades\provincia\services\provinciasApi.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 0, 0, 10, 8, 63
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\home\HomeInternos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 117, 0, 0, 10, 7, 134
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\usuarios\CrudInternos.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 2, 9, 105
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\usuarios\adapters\usuarioInterno.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 18, 5, 66
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\usuarios\components\InternosForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 134, 0, 0, 11, 3, 148
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\usuarios\models\usuarioInterno.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 0, 0, 2, 5, 27
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\Internos\usuarios\services\internos.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 0, 0, 9, 5, 55
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\NofoundPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 20
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\citas\CitaCliente.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 1, 13, 96
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\citas\services\citasClientesServices.ts", "TypeScript", 0, 0, 51, 0, 0, 0, 0, 0, 0, 6, 57
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\dashboard\Dashboard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 1, 2, 25
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\dashboard\components\MaintenanceTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 67, 0, 0, 0, 6, 73
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\perfil\Perfil.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 2, 10, 56
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\perfil\components\ProfileHeader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 5, 56
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\perfil\components\containerForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 46, 0, 0, 0, 5, 51
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\perfil\services\pefilClienteServices.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\cliente\tablero\Tablero.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 32, 8, 156
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\Login\Login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 110, 0, 0, 3, 14, 127
